Item Id,Item Name,Price,Sales,Shop Name,Commission Rate,Commission,Product Link,Offer Link
3968675657,Vention Cable Organizer Cable Winder Self Adhesive Wire Ties Nylon Tape for Cable Cord,2.59,4k+,Vention Flagship Store,9.5%,RM0.25,https://shopee.com.my/product/81286286/3968675657,https://s.shopee.com.my/LmX7SrY8W
22603802538,Vention HDMI Extender Adapter Female to Female Connector 8K HDMI 2.1 Extension Converter Adapter for PS4 Monitor 4K HDMI 2.0 Adapter,9.99,188,Vention Flagship Store,10%,RM1.00,https://shopee.com.my/product/81286286/22603802538,https://s.shopee.com.my/W5xJlqunZ
23741625767,Vention Extension Cable USB 3.0 Type A Male to Type A Female Extender Data Cord Super Speed for TV Laptop Mouse USB Extender Data Sync Cable,13.99,194,Vention Flagship Store,9.5%,RM1.33,https://shopee.com.my/product/81286286/23741625767,https://s.shopee.com.my/19giqsooU
4721721423,Vention Audio Video RCA Cable 3RCA to 3RCA Composite AV Cable Compatible with Set-Top Box Speaker Amplifier DVD Player,21.99,300,Vention Flagship Store,10%,RM2.20,https://shopee.com.my/product/81286286/4721721423,https://s.shopee.com.my/BT6v9sBTX
52453268131,Vention PD 20W Power Bank 20000mAh 22.5W Fast Charging Powerbank Built in Dual-Cable Portable Charger Digital Display For Phone,53.99,37,Vention Flagship Store,11%,RM5.94,https://shopee.com.my/product/81286286/52453268131,https://s.shopee.com.my/112Dugp0mi
2026634541,Vention HDMI Cable HDMI 2.0 Male to Male High Speed 18Gbps 4K 60Hz HDMI Cord for Computer HDTV PS3/4/5,8.99,517,Vention Flagship Store,10%,RM0.90,https://shopee.com.my/product/81286286/2026634541,https://s.shopee.com.my/1BLe6zoNRl
7013052749,Vention Headphone Splitter 3.5mm Audio Stereo Y Splitter Extension Cable Male to Female Dual Headphone Aux Jack Adapter,12.99,1k+,Vention Flagship Store,10%,RM1.30,https://shopee.com.my/product/81286286/7013052749,https://s.shopee.com.my/gPNW4qHSg
4582505328,"Vention USB-C Headset Adapter, Dual 3.5mm Jack Splitter with Separate Headphone and Microphone Ports for Gaming, Calls, and Recording",17.99,313,Vention Flagship Store,10%,RM1.80,https://shopee.com.my/product/81286286/4582505328,https://s.shopee.com.my/qiniNpe7j
43656984812,Vention GaN 65W GaN Ultra-Slim Foldable Design PD Fast Charger Travel Charger PPS PD3.0 Fast Charge for Samsung Galaxy Macbook,139.49,200,Vention Flagship Store,11%,RM15.34,https://shopee.com.my/product/81286286/43656984812,https://s.shopee.com.my/1gHuhumTQu
43405014512,"Vention USB-C to 1/4 Inch Audio Cable, Digital to Analog Converter for High-Quality Audio from Laptop/Phone to Professional Speakers and Mixer",14.99,156,Vention Flagship Store,9%,RM1.35,https://shopee.com.my/product/81286286/43405014512,https://s.shopee.com.my/1qbKuDlq5x
16281138412,Vention HDMI Cable HDMI 2.0 Male to Male 4K HD Cable High Speed 18Gbps 4K 3D 1080P For HDTV/Switch/XBox,9.49,170,Vention Flagship Store,10%,RM0.95,https://shopee.com.my/product/81286286/16281138412,https://s.shopee.com.my/1Lf4JInk6s
27224556530,Vention Power Bank 20000mAh with 22.5W PD Fast Charging 30000mAh Powerbank Portable Battery Charger For iPhone 16 15 14 13 12 Pro Max Xiaomi,45.99,673,Vention Flagship Store,9%,RM4.14,https://shopee.com.my/product/81286286/27224556530,https://s.shopee.com.my/1VyUVbn6lv
5007858306,Vention 8K HDMI 2.1 Cable 4K 120Hz 48Gbps for USB C HUB PS5 TV Box Dolby Atmos HDR10+ HDMI Splitter Swictch Digital HDMI Cables,35.99,229,Vention Flagship Store,10%,RM3.60,https://shopee.com.my/product/81286286/5007858306,https://s.shopee.com.my/2LXbV8jw56
3622199172,Vention RCA Subwoofer Cable 1 RCA Male to 1 RCA Male Audio Video Cable for Subwoofers AV Receivers Amplifier,9.99,337,Vention Flagship Store,10%,RM1.00,https://shopee.com.my/product/81286286/3622199172,https://s.shopee.com.my/2Vr1hRjIk9
6633439796,"Vention XLR Male to Female Microphone Cable, 3-Pin Balanced Professional Audio Cable for Studio Recording, Mixer, and PA System",14.37,521,Vention Flagship Store,10%,RM1.44,https://shopee.com.my/product/81286286/6633439796,https://s.shopee.com.my/20ul6WlCl4
