Item Id,Item Name,Price,Sales,Shop Name,Commission Rate,Commission,Product Link,Offer Link
20264751019,BYONE 15.6Inch Portable Monitor/1920*1080p/sRGB 100% HD IPS Display HDMI Gaming Monitor  for Switch XBOX PS4 Phone Laptop,189.00,5k+,BYONE Office Shop,5%,RM9.45,https://shopee.com.my/product/902071542/20264751019,https://s.shopee.com.my/5q7YbCpSKn
26055030386,"DITU 15.6""inch Ultra Slim Portable LED Monitor Full HD Screen gaming monitor 1920*1080P IPS Display HDMI for Laptop/phone/ps4/pc/Xbox",189.00,3k+,DITU Protable Monitor Store,5%,RM9.45,https://shopee.com.my/product/1296202135/26055030386,https://s.shopee.com.my/5LBI0HrMLi
29075916413,Byone15.6 inch Ultra-thin Portable Monitor  LED Full HD Screen Gaming Monitor 1920*1080P IPS Display Support TYPE-C USB-A HDMI for Laptop/Mobile Phone/PS4/PC/Xbox,189.00,400,BYONE Office Shop,10%,RM18.90,https://shopee.com.my/product/902071542/29075916413,https://s.shopee.com.my/5VUiCaqj0l
52705567892,（36 Month warranty）NEW 15.6Inch Touch Screen Monitors 1080P FHD Portable Monitor HDMI USB-C IPS Game Monitor for Phone Laptop Switch PS4/5 Mini PC /Local shipment/bulk procurement,188.30,60,KARViNO Store,11%,RM20.71,https://shopee.com.my/product/1551240525/52705567892,https://s.shopee.com.my/6L3pC7nYJw
29350123310,EXPOSE Portable Monitor 15.6 Inch IPS Full HD Supports Type-C And HDMI Links For PC Laptop Phone,203.00,538,EXPOSE TECH,13%,RM26.39,https://shopee.com.my/product/1229563401/29350123310,https://s.shopee.com.my/6VNFOQmuyz
24488574544,Hoesd.a 15.6 inch Wireless Portable Monitor IPS 300cd/m2 USB-C HDMI  Bluetooth + WiFi Gaming Monitor For Phone PC,345.00,118,HOESD.a  Store,2%,RM6.90,https://shopee.com.my/product/1236344531/24488574544,https://s.shopee.com.my/60QynVoozu
11439351949,UPERFECT  True Wireless Portable Monitor with Battery-1080P  Second Screen No Cables or Drivers Needed  for Phone/Table,800.79,48,UPERFECT SHOP,4%,RM32.03,https://shopee.com.my/product/502233776/11439351949,https://s.shopee.com.my/6AkOzooBex
27107800627,Portable Monitor 15.6 Inch 1080P FHD IPS 100%sRGB 15.6 Inch Protable Monitor For Game PS4 Switch,198.95,82,RUBYBYY,11%,RM21.88,https://shopee.com.my/product/1281205065/27107800627,https://s.shopee.com.my/70JVzLl0y8
22168330142,15.6 inch Portable Monitor 1080P 60Hz IPS Screen case USB C HDMI Laptop External Monitor for PS5 Xbox Switch MacBook PC Ultra-thin monitor,314.00,175,BYONE Office Shop,10%,RM31.40,https://shopee.com.my/product/902071542/22168330142,https://s.shopee.com.my/7AcwBekNdB
22182858761,MAINGEAR 15.6-inch portable monitor/IPS with touch HDR 1920*1080p/game portable screen office extension screen for Switch XBOX PS4 PS5 mobile phone/laptop,179.00,329,MR Digital mall.my,10%,RM17.90,https://shopee.com.my/product/1077446207/22182858761,https://s.shopee.com.my/6fgfajmHe6
